outbreak_id,date_id,state_id,disease_id,source_id,new_outbreak_flag,controlled_flag,containment_rate_pct,response_time_hours,alert_level,predicted_cases,historical_cases,forecast_accuracy_pct,hospital_readiness_score,resource_readiness_score,emergency_alert_flag,state_name_raw
900,18,17,12,3,TRUE,TRUE,100.0,56.9,Low,1371,1560,85.9,77.5,79.8,False,Mizoram
901,5,18,1,4,1,NO,50.0,40.5,Moderate,148,131,86.2,65.4,61.7,no,Nagaland
902,13,30,8,6,True,yes,44.1,60.8,moderate,6359,4993,76.9,100.0,55.8,No,Jammu and Kashmir
903,10,7,2,2,Yes,YES,,5.5,Moderate,1666,2225,75.8,75.4,45.9,N,Gujarat
904,34,6,9,1,True,TRUE,89.2,29.4,Low,3233,2848,88.0,92.8,27.9,0,Goa
905,25,10,5,4,1,True,73.6,49.2,Low,2708,3149,81.4,58.5,100.0,0,Jharkhand
906,28,14,11,4,yes,True,76.0,92.3,Moderate,3936,4752,85.8,60.9,91.0,False,Maharashtra
907,23,9,7,5,1,1,31.7,70.6,Moderate,4614,4692,97.7,40.5,61.6,NO,Himachal Pradesh
908,13,32,11,6,YES,YES,25.2,68.3,Low,2465,3120,76.5,62.6,52.5,FALSE,Puducherry
909,21,13,6,6,1,True,76.0,80.3,High,2924,2422,77.5,59.2,55.3,NO,madhya pradesh
910,36,2,6,3,yes,YES,74.2,19.2,Low,801,1116,74.7,74.2,53.0,0,Arunachal Pradesh
911,34,12,9,3,Y,N,78.0,65.6,Low,4105,4415,97.5,100.0,71.1,N,Kerala
912,28,25,7,5,1,N,35.9,4.1,Moderate,3695,2788,67.5,46.9,50.3,no,Tripura
913,21,29,2,6,Y,no,36.2,75.4,Low,1311,1427,89.7,68.2,95.6,NO,Delhi (NCT)
914,5,14,12,5,YES,No,61.7,83.0,Moderate,2881,2527,88.9,44.9,61.3,no,Maharashtra
915,9,26,3,4,True,yes,66.4,44.7,Moderate,4691,4882,91.4,100.0,81.4,FALSE,Uttar Pradesh
916,6,17,5,1,Yes,True,58.4,79.0,Moderate,1832,2346,75.7,68.5,79.2,N,Mizoram
917,6,18,5,5,Y,yes,68.8,17.6,Moderate,1759,2267,79.6,83.9,76.8,no,NAGALAND
918,30,20,5,5,True,0,74.8,78.0,Low,3540,2884,79.0,93.0,84.6,False,Punjab
919,31,7,2,2,True,YES,66.3,19.7,low,2801,2584,86.7,73.4,74.4,no,Gujarat
920,29,11,10,1,Yes,Yes,98.7,21.3,Moderate,4892,3855,72.2,54.9,56.0,False,Karnataka
921,3,14,11,5,1,Y,87.3,78.0,LOW,5216,3984,67.8,76.8,47.9,no,Maharashtra
922,35,23,9,6,1,0,40.1,73.3,Moderate,887,668,66.2,63.4,41.7,0,Tamil Nadu
923,6,31,9,2,Yes,yes,60.3,91.9,High,2157,3060,74.2,65.4,66.9,0,ladakh
924,10,32,10,2,1,YES,65.8,66.2,Low,2462,2607,90.9,81.1,98.8,N,Puducherry
925,19,3,4,2,YES,True,58.9,60.9,Low,999,1098,95.7,66.6,26.6,0,Assam
926,21,17,9,4,YES,TRUE,63.5,18.4,High,654,681,92.8,57.7,66.0,Yes,Mizoram
927,20,14,7,4,TRUE,True,74.9,32.1,Low,5861,4437,68.6,44.0,69.7,N,Maharashtra
928,17,1,8,4,True,True,91.0,79.3,Low,1059,1306,83.5,67.0,58.7,no,Andhra Pradesh
929,26,1,1,6,YES,YES,63.4,60.8,Low,6058,4737,73.5,46.2,60.7,False,Andhra Pradesh
930,36,10,2,6,TRUE,0,64.4,86.4,Low,2766,2063,63.6,72.8,65.9,NO,Jharkhand
931,8,14,9,5,True,yes,65.8,44.3,High,382,431,87.5,61.6,60.7,True,Maharashtra
932,29,9,7,5,YES,YES,62.2,57.2,Moderate,3772,3285,80.8,70.7,52.5,False,Himachal Pradesh
933,1,20,12,4,1,NO,47.6,84.8,Moderate,2907,2347,,83.1,47.8,FALSE,Punjab
934,3,26,7,3,1,yes,87.4,37.6,Low,5550,4524,,53.4,64.5,NO,Uttar Pradesh
935,7,12,4,3,1,True,92.6,44.4,High,232,250,91.3,78.7,25.8,TRUE,Kerala
936,18,6,2,4,yes,No,42.6,59.3,Moderate,1523,1233,75.9,54.7,65.8,NO,Goa
937,17,12,2,2,Y,1,39.2,58.4,Low,162,207,79.1,86.4,86.9,FALSE,Kerala
938,6,31,12,6,YES,True,65.1,71.1,Moderate,1229,1034,80.7,,54.6,N,Ladakh
939,17,7,2,5,yes,yes,73.7,39.2,Moderate,617,864,72.6,65.1,68.5,FALSE,Gujarat
940,36,24,10,5,YES,N,56.7,25.1,Low,3440,4804,73.3,41.1,57.2,0,Telangana
941,13,7,4,6,Y,no,71.5,64.2,Low,3344,3470,97.4,76.6,84.4,0,Gujarat
942,32,12,8,4,Y,Y,100.0,92.6,Low,782,623,76.5,54.3,92.8,no,Kerala
943,14,24,9,3,Yes,Y,68.7,37.9,Low,205,161,76.9,72.8,28.4,no,Telangana
944,5,23,4,5,TRUE,0,14.9,78.7,High,3404,2883,78.6,69.7,62.9,True,Tamil Nadu
945,20,12,7,5,1,No,66.4,47.8,High,3084,2702,85.9,75.2,51.8,TRUE,Kerala
946,32,26,2,1,Yes,Yes,,34.2,Low,1892,2304,85.1,84.4,15.4,NO,Uttar Pradesh
947,7,22,5,3,YES,TRUE,54.5,13.5, Low ,5422,4005,63.4,65.0,61.9,NO,Sikkim
948,27,17,8,3,1,1,82.6,85.2,Moderate,420,383,86.2,56.6,68.4,No,Mizoram
949,6,1,12,4,True,True,77.9,26.0,Low,1126,1147,95.7,84.5,58.5,False, Andhra Pradesh  
950,17,30,12,6,True,TRUE,42.4,40.9,Low,1962,1577,79.9,76.0,26.9,0,Jammu and Kashmir
951,6,22,8,1,Y,Y,64.4,87.0,Moderate,2119,2756,77.2,62.9,55.8,0,Sikkim
952,25,30,11,1,1,TRUE,64.3,84.5,Low,131,119,94.4,66.9,99.1,N,JAMMU AND KASHMIR
953,8,3,3,4,yes,NO,52.1,78.4,Low,3420,3189,88.2,77.7,71.7,FALSE,Assam
954,12,4,6,5,Y,YES,90.3,95.5,Low,4841,3844,69.4,91.2,81.8,no,Bihar
955,24,31,2,3,yes,TRUE,70.4,86.0,Moderate,5265,3801,59.6,46.9,100.0,N,Ladakh
956,13,11,8,6,yes,yes,,42.2,Low,541,411,66.5,61.6,76.3,FALSE,Karnataka
957,7,30,11,2,TRUE,True,56.0,7.9,Moderate,4594,3521,71.4,55.7,96.4,False,Jammu and Kashmir
958,27,1,10,5,1,TRUE,61.9,24.0,LOW,314,324,100.0,88.9,43.2,0,ANDHRA PRADESH
959,36,27,2,3,TRUE,1,49.5,,Moderate,3062,2327,71.5,72.0,95.5,N,Uttarakhand
960,13,23,9,5,yes,True,97.4,70.2,High,2918,3435,88.5,,56.3,NO,Tamil Nadu
961,13,27,5,2,Y,YES,36.8,29.9,Low,1325,1101,79.8,53.2,81.7,NO,Uttarakhand
962,32,26,8,3,1,Y,66.7,73.4,High,1588,1437,92.5,67.8,21.8,False,Uttar Pradesh
963,17,22,9,4,1,yes,100.0,78.6,Moderate,2781,2378,83.6,78.4,77.1,False,Sikkim
964,17,29,12,6,True,TRUE,72.8,72.3,Low,2582,3515,77.7,81.6,65.3,NO,Delhi (NCT)
965,18,29,5,6,TRUE,NO,76.1,45.9,Moderate,1337,1236,89.1,81.2,95.7,no,Delhi (NCT)
966,2,24,4,6,Yes,1,28.0,75.0,Low,5014,4546,92.1,71.1,74.0,FALSE,Telangana
967,18,26,6,3,yes,No,75.9,79.3,Moderate,3283,3248,100.0,98.7,67.5,NO,Uttar Pradesh
968,29,23,5,4,1,Yes,36.9,81.1,High,217,182,79.9,60.9,59.5,no, Tamil Nadu  
969,15,14,4,4,1,NO,76.0,58.9,Low,2615,2295,89.4,78.0,52.6,NO,MAHARASHTRA
970,8,16,7,6,1,Yes,67.1,91.9,Low,3591,4810,77.0,54.6,59.9,FALSE,Meghalaya
971,18,2,8,3,Yes,yes,70.4,4.8,Low,3883,3095,73.8,55.2,51.9,No,Arunachal Pradesh
972,25,14,3,1,yes,No,70.9,95.9,Moderate,200,182,89.3,51.1,63.4,No,Maharashtra
973,10,27,6,5,Y,YES,58.8,55.2,High,5387,4544,78.2,65.5,67.4,YES,Uttarakhand
974,19,26,8,6,True,Y,,10.0,Low,2103,1546,64.3,77.0,99.6,False,Uttar Pradesh
975,28,3,4,4,YES,True,74.3,71.6,High,2172,2660,80.5,65.2,44.5,True,Assam
976,31,17,2,1,TRUE,True,93.2,25.1,Low,4787,3545,62.0,89.6,52.8,0,Mizoram
977,19,5,1,6,Y,N,67.5,56.0,Low,1841,2340,77.7,63.6,93.6,No,chhattisgarh
978,31,8,11,4,yes,0,67.3,51.8,Low,6027,4387,59.4,90.4,38.7,no,Haryana
979,30,31,10,2,YES,True,69.3,64.9,Low,1033,1123,95.5,79.0,81.2,False,Ladakh
980,2,28,2,3,Y,True,61.7,6.8,low,6210,4630,64.5,76.2,52.8,FALSE,West Bengal
981,24,18,12,2,True,no,68.8,58.2,Moderate,4784,4026,84.9,51.7,72.9,No,Nagaland
982,23,12,7,1,TRUE,Y,77.4,82.8,Moderate,472,478,96.7,82.8,84.3,False,Kerala
983,34,31,6,4,Yes,TRUE,100.0,39.3,LOW,1078,773,56.8,90.5,55.9,False,Ladakh
984,35,8,3,6,Y,Yes,42.9,33.2,Low,3223,2656,79.9,60.5,100.0,False,Haryana
985,14,8,3,3,1,TRUE,27.7,8.0,Low,2347,3350,68.4,,65.1,0,Haryana
986,34,20,11,2,YES,Y,37.6,4.2,Moderate,2774,2825,93.9,70.0,62.7,N,Punjab
987,33,29,1,1,Y,1,65.9,42.7,MODERATE,3806,3036,,92.2,88.3,No,Delhi (NCT)
988,3,26,11,3,Yes,Y,53.5,89.9,High,2852,2377,77.8,95.2,25.0,No,Uttar Pradesh
989,30,14,9,5,TRUE,yes,75.7,24.2,Low,1106,853,72.6,78.1,73.3,0,Maharashtra
990,13,1,4,3,Y,YES,73.9,89.0,Moderate,3999,3296,80.7,80.8,48.4,N,Andhra Pradesh
991,22,19,12,5,YES,Y,76.7,37.3,High,1159,1026,87.3,44.1,69.5,NO,Odisha
992,33,4,10,4,1,True,73.7,28.2,Low,3667,4198,86.0,,80.5,False,Bihar
993,33,16,11,3,YES,FALSE,73.6,24.7,Moderate,951,1342,68.1,68.2,81.4,No,Meghalaya
994,28,32,12,5,True,yes,77.6,13.0,Moderate,3274,2503,68.1,84.6,75.0,no,Puducherry
995,18,3,9,3,TRUE,1,25.1,43.8,Moderate,406,506,84.5,,57.1,NO,Assam
996,2,13,3,6,yes,N,76.7,,Low,3319,3221,99.6,,54.3,No,Madhya Pradesh
997,22,10,7,1,TRUE,yes,80.0,12.4,Moderate,4131,3589,81.4,67.1,62.8,NO,Jharkhand
998,14,3,3,5,Y,Y,84.5,10.0,Moderate,6079,4520,63.1,44.1,53.4,NO,Assam
999,15,2,10,2,yes,False,70.4,19.6,Low,4450,3813,84.5,83.6,100.0,N,Arunachal Pradesh
1000,23,17,1,5,TRUE,0,59.1,20.4,Low,2497,2335,95.6,79.1,92.4,No,Mizoram
1001,23,18,1,2,YES,No,25.1,,Moderate,1504,1870,82.1,91.8,46.2,No,Nagaland
1002,10,23,4,1,yes,YES,56.1,95.3,High,1392,1566,92.2,86.9,52.1,YES,Tamil Nadu
1003,6,9,12,5,YES,True,88.0,58.8,High,1584,1524,95.6,78.5,46.3,No,Himachal Pradesh
1004,20,8,12,1,yes,yes,46.6,23.3,Low,997,1108,90.8,82.9,80.1,0,Haryana
1005,19,29,4,4,1,N,80.6,14.2,Low,369,303,74.4,55.8,55.0,NO,Delhi (NCT)
1006,34,10,5,6,yes,NO,59.9,87.7,Low,872,962,92.3,86.2,58.7,0,Jharkhand
1007,7,24,2,6,YES,True,49.4,14.3,Low,838,1055,77.2,98.5,61.3,0,Telangana
1008,9,28,5,1,1,no,50.7,87.9,Moderate,1290,1761,73.8,84.6,63.1,NO,West Bengal
1009,24,24,11,5,True,1,,74.0,Low,488,442,92.8,51.6,30.2,FALSE,Telangana
1010,6,22,6,5,Yes,1,54.5,37.7,Low,2804,2245,75.0,90.3,82.0,N,Sikkim
1011,22,20,5,1,TRUE,False,45.0,33.7,Low,1480,1068,63.0,45.2,45.4,no,Punjab
1012,1,19,9,1,TRUE,True,23.3,89.9,Moderate,115,112,99.5,41.2,89.0,no,Odisha
1013,2,9,11,3,Yes,YES,44.6,69.1,Low,3271,3791,88.7,64.0,51.0,no,Himachal Pradesh
1014,2,29,7,3,1,TRUE,41.0,34.5, Low ,4350,4048,96.8,59.4,74.3,False,Delhi (NCT)
1015,14,24,6,1,1,True,36.9,49.0,Low,3730,4403,80.2,77.5,58.9,FALSE,Telangana
1016,9,10,8,4,True,True,50.7,65.1,Low,2900,4117,66.9,71.3,100.0,N,Jharkhand
1017,32,32,5,6,Yes,YES,66.8,77.8,High,148,175,85.6,90.7,67.8,YES,Puducherry
1018,33,29,3,2,Y,0,63.0,83.6,Moderate,398,377,98.5,64.7,72.4,N,Delhi (NCT)
1019,3,2,8,3,yes,1,84.2,,Low,1043,1486,73.4,63.8,56.4,no,Arunachal Pradesh
1020,36,20,10,3,TRUE,True,59.5,66.8,Low,1244,1753,71.6,70.5,62.6,No,Punjab
1021,28,28,3,4,TRUE,True,97.2,,Moderate,3133,2288,60.8,52.5,61.9,N,West Bengal
1022,8,10,6,1,YES,True,79.6,2.5,Low,2891,3556,81.6,61.5,61.1,N,Jharkhand
1023,28,29,5,4,yes,Yes,33.7,24.4,Moderate,4841,4723,,71.9,57.0,False,Delhi (NCT)
1024,10,10,8,3,YES,True,,,Low,903,824,95.1,95.6,62.9,No,Jharkhand
1025,19,24,2,1,Y,TRUE,54.3,5.4,Low,1467,1093,64.3,51.1,67.2,False,Telangana
1026,4,4,6,5,YES,True,61.0,47.3,Low,2042,1589,72.5,74.0,100.0,no,Bihar
1027,23,23,10,4,True,NO,,9.6,High,890,776,85.6,71.9,100.0,Yes,Tamil Nadu
1028,28,14,4,6,True,True,68.0,84.9,High,1406,1404,100.0,65.7,99.4,N,Maharashtra
1029,27,4,9,1,yes,False,45.9,2.6,Moderate,4704,4871,92.1,86.6,76.1,FALSE,Bihar
1030,6,2,9,3,YES,Yes,53.7,91.9,Moderate,2542,2538,98.7,57.8,39.4,N,Arunachal Pradesh
1031,6,24,6,2,Yes,TRUE,51.6,73.9,Moderate,2172,1637,70.1,73.1,67.9,FALSE,Telangana
1032,30,15,4,1,True,1,43.1,4.7,LOW,2714,2207,72.4,,46.1,FALSE,Manipur
1033,16,5,11,5,1,1,64.9,76.8,Low,5592,4948,89.4,54.7,79.2,0,Chhattisgarh
1034,23,2,2,5,YES,1,53.8,47.6,Low,3809,4210,90.8,50.5,60.3,No,Arunachal Pradesh
1035,6,7,6,2,Y,no,94.0,82.0,Low,1016,1077,98.9,80.7,70.6,No,Gujarat
1036,3,13,11,2,1,Y,53.1,89.8, Low ,2377,2063,80.3,68.6,84.4,NO,Madhya Pradesh
1037,32,3,3,2,1,0,51.1,29.0,Moderate,5882,4516,71.6,54.8,75.4,FALSE,Assam
1038,29,11,11,5,1,NO,53.4,90.9,Low,2076,2468,84.9,77.0,40.1,0,Karnataka
1039,20,19,8,4,True,Y,76.2,52.2,Moderate,2489,3390,75.2,56.5,84.8,N,Odisha
1040,26,16,12,6,Yes,0,67.9,82.1, High ,2468,2491,100.0,86.1,48.3,NO,Meghalaya
1041,20,6,3,4,Y,yes,,16.6,Moderate,867,907,91.7,57.7,81.2,N,Goa
1042,18,10,12,1,yes,N,80.7,51.7,Low,2622,2342,83.4,63.9,79.1,FALSE,Jharkhand
1043,36,13,11,5,True,N,66.3,43.6,Moderate,1911,1593,80.1,,47.2,N,Madhya Pradesh
1044,16,29,10,1,TRUE,FALSE,65.9,61.6,Low,2665,2144,74.9,64.6,54.2,0,Delhi (NCT)
1045,31,29,5,3,Y,1,82.6,80.5,Moderate,3851,2982,66.6,96.8,77.1,N,Delhi (NCT)
1046,6,20,5,5,1,TRUE,45.8,93.4,Moderate,347,467,74.9,72.9,47.6,no,Punjab
1047,16,6,6,3,TRUE,YES,54.0,4.7,Low,2093,1716,81.9,59.9,81.4,NO,Goa
1048,18,1,3,5,True,Yes,62.0,50.6,Moderate,4421,4216,,72.5,78.4,False,Andhra Pradesh
1049,36,25,5,4,Y,FALSE,63.0,4.8,Moderate,121,121,98.2,65.2,77.5,False,Tripura
1050,34,5,2,2,1,True,21.5,89.5,Moderate,1497,1735,83.0,67.6,72.5,False,Chhattisgarh
1051,10,16,11,6,YES,no,81.4,76.2,Moderate,2934,2163,64.8,76.6,82.4,N,Meghalaya
1052,36,32,3,4,YES,YES,67.6,63.7,Low,67,92,72.8,67.7,52.4,N,Puducherry
1053,36,18,1,1,YES,0,80.9,,Moderate,3155,2825,91.2,93.7,83.1,N,Nagaland
1054,32,20,12,3,Y,0,57.9,34.7,Moderate,971,1154,83.2,60.5,68.1,NO,Punjab
1055,4,17,6,3,TRUE,True,61.5,52.5,Low,365,263,65.4,69.0,81.7,N,Mizoram
1056,26,24,8,1,Yes,yes,46.2,24.0,Moderate,2428,3131,77.8,84.2,89.7,no,Telangana
1057,5,9,7,4,yes,TRUE,41.5,65.5,Low,1178,1429,80.1,81.0,44.4,no,Himachal Pradesh
1058,17,14,7,1,yes,N,52.9,59.8,Low,2511,3053,83.3,81.4,70.4,No,Maharashtra
1059,17,28,6,3,YES,Yes,44.8,93.9,LOW,148,120,79.7,67.1,85.4,No,West Bengal
1060,19,10,2,4,yes,N,93.9,2.6,Moderate,821,675,80.8,75.6,70.5,FALSE,Jharkhand
1061,7,24,3,6,1,Yes,87.1,80.2,Low,482,387,78.7,51.4,76.4,0,Telangana
1062,34,23,11,3,Y,no,43.5,25.8, Low ,4370,3502,74.2,74.5,80.8,FALSE,Tamil Nadu
1063,7,16,4,5,Yes,TRUE,57.8,70.3,High,917,695,70.3,86.1,52.3,yes,Meghalaya
1064,13,12,3,4,Y,N,90.7,47.1,Moderate,1506,1344,84.1,63.4,67.1,FALSE,Kerala
1065,14,12,8,1,True,yes,49.2,89.6,moderate,611,691,90.8,80.5,66.9,NO,Kerala
1066,14,14,9,6,True,1,84.0,78.8,Low,3675,4893,78.6,76.5,70.9,0,Maharashtra
1067,5,32,1,5,Yes,1,76.0,61.9,Low,4179,3511,85.2,76.1,76.0,no,Puducherry
1068,23,30,11,4,yes,0,38.4,94.2,High,1132,1054,90.6,55.0,75.0,1,Jammu and Kashmir
1069,2,22,3,3,1,1,76.2,10.8,Moderate,1742,1420,78.1,84.3,32.8,N,Sikkim
1070,7,8,5,2,Yes,yes,100.0,74.1,High,6309,4939,67.4,89.0,74.6,True,Haryana
1071,1,31,8,3,Yes,NO,,67.1,Moderate,543,620,87.4,61.1,85.1,No,Ladakh
1072,28,5,1,2,Yes,Y,70.5,44.8,Low,4464,4339,96.4,68.0,66.7,0,Chhattisgarh
1073,30,19,6,4,Yes,no,22.7,72.6,Low,1321,1510,91.9,30.5,86.8,N,Odisha
1074,16,10,1,2,Y,yes,76.1,90.9,Low,3514,3799,97.1,71.3,73.0,NO,Jharkhand
1075,6,12,7,1,YES,YES,49.8,95.8,Low,1250,1578,79.3,68.4,73.8,NO,Kerala
1076,26,6,7,1,Y,False,81.0,34.5,Low,2445,2323,91.1,76.9,68.6,NO,Goa
1077,17,30,6,4,YES,Yes,48.9,59.4,Low,3200,2706,80.7,78.1,75.8,FALSE,Jammu and Kashmir
1078,16,26,11,2,Y,FALSE,41.0,50.4,Moderate,3742,2770,69.7,75.7,63.5,no,Uttar Pradesh
1079,8,1,1,6,True,False,68.4,59.7,Low,2503,2425,98.5,100.0,78.6,FALSE,Andhra Pradesh
1080,28,32,1,4,Yes,True,66.8,30.0,Low,1145,1356,89.3,76.0,64.5,No,Puducherry
1081,12,6,12,4,True,TRUE,,66.0,moderate,434,551,76.5,,95.8,0,Goa
1082,13,12,4,5,True,YES,80.8,52.8,Moderate,6630,4816,,79.6,71.3,False,Kerala
1083,15,2,11,3,TRUE,0,51.2,50.4,Low,4377,3517,70.8,60.4,65.6,FALSE,Arunachal Pradesh
1084,21,6,7,4,1,yes,89.6,62.5,Moderate,783,661,77.5,53.3,41.8,NO,Goa
1085,10,7,12,3,YES,Y,42.4,92.3,Low,1530,1094,64.5,44.5,39.2,FALSE,Gujarat
1086,17,27,12,6,yes,TRUE,64.8,16.4,Low,2118,2840,71.2,50.8,81.6,No,Uttarakhand
1087,2,10,12,6,Yes,yes,47.7,64.9,Low,736,544,62.9,61.9,60.7,FALSE,Jharkhand
1088,20,3,6,2,yes,Y,48.6,18.0,Moderate,419,324,71.7,32.9,69.5,False,Assam
1089,24,16,4,2,Yes,no,59.1,83.4,Low,1441,1302,92.0,67.2,34.9,N,Meghalaya
1090,24,20,4,5,yes,Yes,63.4,82.2,High,1338,970,62.4,54.0,70.9,Y,Punjab
1091,17,15,8,6,YES,No,74.3,,Low,765,875,87.1,63.8,64.0,False,Manipur
1092,30,1,12,2,yes,TRUE,75.2,38.6,Low,2397,2072,87.8,72.9,95.2,FALSE,Andhra Pradesh
1093,11,15,4,5,TRUE,N,25.5,89.9,Moderate,2109,1858,88.2,70.7,100.0,No,Manipur
1094,29,24,7,5,Y,yes,46.3,60.2,Low,1815,1369,63.5,100.0,82.6,No,Telangana
1095,23,7,8,6,True,0,98.4,21.3,Low,3012,2519,82.8,70.5,38.6,NO,Gujarat
1096,2,5,1,5,Yes,True,36.1,12.1,Moderate,3368,3276,97.8,66.0,77.1,N,Chhattisgarh
1097,36,13,4,5,YES,N,100.0,75.1,Low,6155,4668,69.8,56.0,79.3,no,Madhya Pradesh
1098,32,2,9,6,yes,Yes,51.0,68.4,Moderate,1464,1344,91.0,39.6,97.3,N,Arunachal Pradesh
1099,23,19,6,2,True,no,71.9,40.9,High,1308,1001,72.3,75.2,33.0,Y,Odisha
1100,2,32,7,3,Y,NO,63.2,,Low,4614,3992,84.3,72.0,64.9,False,Puducherry
1101,1,31,9,2,TRUE,FALSE,64.7,82.3,Low,1534,1601,95.8,83.6,88.7,NO,Ladakh
1102,29,8,10,1,True,YES,58.4,68.4,Low,1374,1461,93.9,71.2,69.9,False,Haryana
1103,25,5,2,1,TRUE,Yes,88.6,15.4,Moderate,3594,3548,94.3,96.5,92.1,No,Chhattisgarh
1104,15,28,1,3,True,1,69.5,90.4,Low,1728,1263,58.9,53.6,81.6,No,West Bengal
1105,36,5,11,2,YES,Y,50.1,22.0,Low,1698,1413,77.3,78.3,57.8,FALSE,Chhattisgarh
1106,26,11,9,6,TRUE,1,71.6,40.1,High,5789,4409,71.1,73.1,77.1,N,karnataka
1107,30,32,8,6,1,N,75.5,75.7,Low,394,517,78.6,52.9,77.7,NO,Puducherry
1108,25,9,2,6,TRUE,True,92.6,13.3,Low,3876,4277,86.4,36.3,74.2,FALSE,Himachal Pradesh
1109,26,20,7,2,TRUE,yes,98.0,49.0,Low,4454,3703,80.5,60.9,62.0,0,Punjab
1110,24,25,12,5,True,NO,74.2,71.7,Moderate,2170,1996,88.4,84.8,67.7,NO,Tripura
1111,3,23,2,2,True,FALSE,85.9,43.9,Low,890,836,93.2,51.4,55.7,False,Tamil Nadu
1112,30,19,12,2,yes,Yes,73.2,49.7,Moderate,3138,2850,93.8,65.4,60.0,No,Odisha
1113,32,23,2,6,1,Y,65.5,36.8,Moderate,347,405,83.5,65.9,79.8,FALSE,Tamil Nadu
1114,31,13,6,6,Yes,Y,72.0,23.9,Moderate,2043,2827,68.2,100.0,69.9,FALSE,Madhya Pradesh
1115,32,17,9,5,YES,yes,86.6,95.5,High,1242,997,72.8,85.5,46.2,True,Mizoram
1116,22,20,4,5,1,1,67.7,84.0,Low,4693,3884,82.8,62.2,53.9,N,Punjab
1117,8,12,6,1,1,YES,85.5,41.4,Low,5286,4536,83.1,99.0,76.6,No,Kerala
1118,25,17,7,4,True,Y,68.3,76.4,LOW,4936,3671,63.9,78.9,71.2,No,Mizoram
1119,6,27,10,2,TRUE,Yes,62.6,91.3,Low,3044,4114,76.8,84.4,58.7,NO,Uttarakhand
1120,5,16,9,3,TRUE,Y,44.4,56.7,Low,6546,4876,63.7,89.3,100.0,0,Meghalaya
1121,9,31,6,3,YES,Y,92.3,19.5,Low,257,207,79.1,75.9,81.3,FALSE,Ladakh
1122,11,4,3,5,Y,yes,48.5,53.4,Low,2950,2144,63.0,87.2,40.7,N,Bihar
1123,33,8,2,5,True,TRUE,96.4,54.7,Low,3751,4118,91.4,72.0,78.1,0,Haryana
1124,13,19,12,5,YES,True,61.9,43.4,Low,3059,2475,73.5,94.8,81.4,NO,Odisha
1125,9,15,2,4,yes,Yes,83.7,24.7,Low,3129,3045,99.1,58.9,60.8,False,Manipur
1126,16,18,11,3,True,False,50.7,60.9,Moderate,3081,3557,82.6,77.8,69.2,FALSE,Nagaland
1127,4,21,6,4,TRUE,N,59.0,53.2,Moderate,422,429,95.1,74.3,66.7,False,Rajasthan
1128,6,30,5,2,yes,TRUE,,38.7,High,1720,1570,85.9,59.1,40.1,no,Jammu and Kashmir
1129,14,23,4,1,TRUE,yes,78.4,20.7,Moderate,5886,4479,63.8,53.4,35.4,N,Tamil Nadu
1130,23,3,10,5,yes,1,56.0,72.9,high,428,438,100.0,81.5,79.6,Yes,Assam
1131,13,25,10,6,yes,N,62.7,77.7,Low,3352,4147,80.1,69.3,76.1,NO,Tripura
1132,17,13,4,4,True,True,37.3,70.9,Low,2555,3632,66.7,95.8,94.8,N,Madhya Pradesh
1133,1,21,6,3,YES,True,52.5,15.6,Moderate,4436,3768,83.6,74.6,93.2,0,Rajasthan
1134,18,18,2,1,yes,YES,67.8,86.7,Moderate,1318,1303,95.0,90.0,78.7,False,Nagaland
1135,32,31,5,5,YES,Yes,45.6,69.6,Low,1261,1147,,75.5,86.1,No,Ladakh
1136,7,5,9,4,1,1,37.7,34.8,moderate,2784,2844,95.1,54.5,93.8,FALSE,Chhattisgarh
1137,8,14,3,3,Y,no,8.7,44.1,High,4403,3514,73.0,81.3,37.6,YES,Maharashtra
1138,34,20,9,1,yes,FALSE,62.2,60.9,Low,589,431,62.0,68.9,46.8,N,Punjab
1139,3,13,5,6,Yes,True,46.1,16.8,Low,514,449,83.7,35.9,84.0,False,Madhya Pradesh
1140,27,19,11,3,yes,yes,,38.3,Low,4193,3353,73.0,66.7,48.8,N,Odisha
1141,11,1,3,3,TRUE,no,66.5,17.6,Moderate,1190,1130,91.9,69.5,87.5,False,Andhra Pradesh
1142,25,11,3,1,Y,True,94.8,10.2,Moderate,5554,4193,64.9,77.9,56.2,False,Karnataka
1143,6,29,4,4,Y,Yes,51.0,90.8,Low,4977,4247,81.5,71.3,78.9,False,Delhi (NCT)
1144,22,17,8,1,Y,Yes,74.5,78.4,Moderate,893,884,94.9,81.1,65.3,False,Mizoram
1145,16,5,1,4,YES,yes,29.5,52.7,High,3547,3148,86.4,49.6,71.6,YES,Chhattisgarh
1146,5,17,11,2,Yes,NO,74.8,6.0,Low,663,929,71.6,78.5,56.6,NO,Mizoram
1147,19,7,8,5,Yes,1,65.1,80.0,Low,2660,3088,83.3,,65.4,no,Gujarat
1148,28,17,11,3,yes,No,52.6,26.0,Moderate,6640,4846,60.5,62.9,90.2,NO,Mizoram
1149,14,13,7,1,YES,1,52.0,80.3,Moderate,3269,3251,95.0,80.1,81.0,no,Madhya Pradesh
1150,5,22,7,4,TRUE,1,,53.5,High,1385,1028,64.8,64.4,63.5,Yes,Sikkim
1151,24,31,9,3,YES,TRUE,55.0,14.1,Low,2840,2325,76.6,76.9,68.2,False,Ladakh
