fact_id,date_id,state_id,disease_id,source_id,population_under_surveillance,total_reported_cases,active_cases,recovered_cases,deaths,urban_cases,rural_cases,hospitalized_cases,icu_admissions,case_fatality_rate,recovery_rate,public_health_risk_score,report_date_raw
2240,6,27,8,2,17732545,593,17,557,19,437,156,102,25,3.2,93.93,25.1,2022-06-01 00:00:00
2241,6,27,9,6,19165037,901,199,680,22,460,441,210,50,2.44,75.47,34.7,2022-06-01 00:00:00
2242,6,27,10,6,19337601,730,57,671,2,512,218,92,24,0.27,91.92,22.3,2022-06-01 00:00:00
2243,6,27,11,6,18845108,556,117,431,8,330,226,120,25,1.44,77.52,15.7,2022-06-01 00:00:00
2244,6,27,12,1,19180357,703,74,608,7,274,429,148,13,2.99,86.49,27.9,2022-06-01 00:00:00
2245,6,28,1,2,87179906,586,128,447,11,421,165,78,13,1.88,76.28,6.7,2022-06-01 00:00:00
2246,6,28,2,6,88678222,941,119,797,25,625,316,84,10,2.66,84.7,8.8,2022-06-01 00:00:00
2247,6,28,3,1,95282489,3115,624,2388,103,1509,1606,638,44,3.31,76.66,28.1,2022-01-06 00:00:00
2248,6,28,4,2,85576445,362,71,281,10,142,220,41,3,2.76,77.62,13.5,2022-06-01 00:00:00
2249,6,28,5,5,90616032,1166,126,1036,7,780,386,136,35,0.34,88.85,9.8,2022-01-06 00:00:00
2250,6,28,6,2,99599074,2076,453,1593,30,975,1101,131,14,1.45,76.73,19,2022-06-01 00:00:00
2251,6,28,7,4,88311992,1905,220,1637,48,1119,786,458,104,2.52,85.93,14.2,2022-06-01 00:00:00
2252,6,28,8,6,97942447,3089,583,2497,9,2237,852,451,65,0.29,80.84,15.6,2022-06-01 00:00:00
2253,6,28,9,3,96898529,3275,601,2651,23,1732,1543,731,179,0.7,80.95,22.6,2022-06-01 00:00:00
2254,6,28,10,6,86287535,1741,77,1615,49,896,845,118,12,2.81,92.76,14.7,2022-06-01 00:00:00
2255,6,28,11,1,88323805,2769,317,2433,19,1846,923,172,25,0.69,87.87,19.9,2022-06-01 00:00:00
2256,6,28,12,5,89836020,3808,47,3678,83,2617,1191,377,25,1.37,96.59,25.6,2022-01-06 00:00:00
2257,6,29,1,6,29553157,238,49,188,1,161,77,58,6,0.42,78.99,0.1,2022-06-01 00:00:00
2258,6,29,2,6,31211594,886,51,825,10,652,234,65,4,1.13,93.12,15.9,2022-06-01 00:00:00
2259,6,29,3,3,30231207,255,22,229,4,168,87,27,7,1.57,89.8,9.1,2022-06-01 00:00:00
2260,6,29,4,1,29862413,685,39,642,4,501,184,101,28,0.58,93.72,7.5,2022-06-01 00:00:00
2261,6,29,5,6,32764619,427,82,333,12,319,108,74,21,2.81,77.99,10,2022-06-01 00:00:00
2262,6,29,6,1,30845211,256,28,226,2,120,136,14,1,0.78,88.28,10.4,2022-06-01 00:00:00
2263,6,29,7,4,31411202,1489,346,1121,22,1081,408,106,17,1.48,75.29,24.6,2022-06-01 00:00:00
2264,6,29,8,6,31975083,2348,79,2242,27,1552,796,402,71,1.15,95.49,36.5,2022-06-01 00:00:00
2265,6,29,9,2,32357428,1009,86,893,30,707,302,57,7,2.97,88.5,25.5,2022-06-01 00:00:00
2266,6,29,10,2,30181608,859,45,788,26,603,256,107,5,3.03,91.73,25,2022-06-01 00:00:00
2267,6,29,11,5,30303695,1130,225,888,17,559,571,104,27,1.5,78.58,24.8,2022-06-01 00:00:00
2268,6,29,12,6,31797840,243,23,219,1,160,83,56,13,1.37,90.12,8.5,2022-06-01 00:00:00
2269,6,30,1,6,11667123,186,42,142,2,81,105,35,8,1.08,76.34,14.6,2022-06-01 00:00:00
2270,6,30,2,6,12569556,229,10,217,2,167,62,49,11,0.87,94.76,12.6,2022-06-01 00:00:00
2271,6,30,3,1,11981312,387,86,297,4,281,106,48,12,1.03,76.74,22.1,2022-06-01 00:00:00
2272,6,30,4,5,13389585,248,30,466,1,112,136,30,8,0.4,87.5,13.7,2022-06-01 00:00:00
2273,6,30,5,1,13082623,304,9,292,3,225,79,19,1,0.99,96.05,16.9,2022-06-01 00:00:00
2274,6,30,6,5,13321891,126,20,103,3,75,51,11,0,2.38,81.75,9.7,2022-06-01 00:00:00
2275,6,30,7,5,11976484,458,3,440,15,189,269,85,23,3.28,96.07,26.3,2022-06-01 00:00:00
2276,6,30,8,3,12353548,518,115,388,15,303,215,66,19,1.37,74.9,25.7,2022-06-01 00:00:00
2277,6,30,9,6,12317133,414,52,356,6,149,265,59,10,1.45,85.99,15.1,2022-06-01 00:00:00
2278,6,30,10,3,11756807,599,82,514,3,376,223,102,17,0.5,85.81,28.5,2022-06-01 00:00:00
2279,6,30,11,6,12234064,341,66,268,7,220,121,60,3,2.05,78.59,20.3,2022-06-01 00:00:00
2280,6,30,12,2,12892008,341,5,330,6,199,142,73,6,1.76,96.77,18.6,2022-06-01 00:00:00
2281,6,31,1,2,285696,6,1,5,0,2,4,1,0,0,83.33,1,2022-06-01 00:00:00
2282,6,31,2,3,261965,2,1,1,7,1,1,0,0,0,50,0,2022-06-01 00:00:00
2283,6,31,3,2,280922,7,2,5,0,5,2,0,0,0,71.43,2.8,2022-06-01 00:00:00
2284,6,31,4,5,277396,10,2,8,0,3,7,1,0,0,80,9,2022-06-01 00:00:00
2285,6,31,5,5,267509,5,2,3,0,3,2,1,0,1.37,60,0.4,2022-06-01 00:00:00
2286,6,31,6,5,282551,1,1,0,0,0,1,0,0,1.37,0,1.6,2022-01-06 00:00:00
2287,6,31,7,6,279072,18,5,13,0,13,5,4,0,0,72.22,7.4,2022-01-06 00:00:00
2288,6,31,8,1,293004,7,1,6,0,2,5,0,0,0,85.71,3.8,2022-06-01 00:00:00
2289,6,31,9,5,256034,23,2,21,0,15,8,1,0,0,91.3,11.8,2022-06-01 00:00:00
2290,6,31,10,3,259253,1,1,0,0,0,1,70,0,0,0,0,2022-06-01 00:00:00
2291,6,31,11,6,298404,7,2,5,0,4,3,0,0,0,71.43,8.4,2022-06-01 00:00:00
2292,6,31,12,1,296136,5,2,3,0,2,3,1,0,0,60,4.2,2022-06-01 00:00:00
2293,6,32,1,1,1350459,20,3,17,0,13,7,3,0,0,85,2.4,2022-06-01 00:00:00
2294,6,32,2,3,1424895,52,7,44,7,24,28,12,1,1.92,84.62,26.7,2022-06-01 00:00:00
2295,6,32,3,3,1412225,32,2,30,0,23,9,5,1,0,93.75,11.1,2022-06-01 00:00:00
2296,6,32,4,3,1381811,17,4,13,0,11,6,4,0,0,76.47,4.9,2022-06-01 00:00:00
2297,6,32,5,2,1379590,25,5,20,0,8,17,5,1,0,80,6,2022-06-01 00:00:00
2298,6,32,6,3,1454565,15,2,13,0,11,4,1,0,0,86.67,4.8,2022-06-01 00:00:00
2299,6,32,7,4,1344049,64,12,51,1,33,31,11,2,1.56,79.69,28.8,2022-06-01 00:00:00
2300,6,32,8,3,1431326,91,20,71,0,37,54,7,2,0,78.02,27.2,2022-06-01 00:00:00
2301,6,32,9,2,1399398,72,16,54,2,34,38,12,2,2.78,75,36.3,2022-06-01 00:00:00
2302,6,32,10,6,1462503,34,2,32,0,13,21,3,0,0,94.12,16.2,2022-06-01 00:00:00
2303,6,32,11,3,1475225,26,7,19,0,18,8,2,0,0,73.08,11.3,2022-06-01 00:00:00
2304,6,32,12,6,1414330,36,3,33,0,26,10,6,1,0,91.67,11.7,2022-06-01 00:00:00
2305,7,1,1,4,51940924,1095,24,1057,14,631,464,140,30,1.28,96.53,17.9,2022-07-01 00:00:00
2306,7,1,2,3,53328912,652,124,512,16,245,407,98,12,2.45,78.53,18.4,2022-07-01 00:00:00
2307,7,1,3,4,53149547,1954,151,1736,67,819,1135,475,28,3.43,88.84,30.2,2022-07-01 00:00:00
2308,7,1,4,2,49914459,1472,14,1427,31,912,560,309,86,2.11,96.94,23.8,2022-07-01 00:00:00
2309,7,1,5,1,53315992,1756,214,1504,38,1190,566,184,45,2.16,85.65,21.4,2022-07-01 00:00:00
2310,7,1,6,2,53037722,3420,458,2937,25,2284,1136,225,51,0.73,85.88,34.4,2022-07-01 00:00:00
2311,7,1,7,2,50709401,4046,787,3240,19,2524,1522,734,111,0.47,80.08,40.6,2022-07-01 00:00:00
2312,7,1,8,6,46135422,1090,60,1015,15,674,416,203,42,1.38,93.12,14.3,2022-01-07 00:00:00
2313,7,1,9,1,47996508,1091,193,894,4,430,661,226,17,0.37,81.94,7.5,2022-07-01 00:00:00
2314,7,1,10,5,50339731,967,20,937,10,530,437,113,11,1.03,96.9,9.4,2022-07-01 00:00:00
2315,7,1,11,5,46050872,1244,76,1128,40,587,657,115,19,3.22,90.68,24.2,2022-07-01 00:00:00
2316,7,1,12,5,46167810,2086,337,1712,37,1226,860,256,55,1.77,82.07,22.1,2022-07-01 00:00:00
2317,7,2,1,1,1480505,64,9,54,1,22,42,11,2,1.56,84.38,25,2022-07-01 00:00:00
2318,7,2,2,5,1361188,11,3,8,0,4,7,2,0,0,72.73,5.3,2022-07-01 00:00:00
2319,7,2,3,5,1458910,21,4,17,0,7,14,2,0,0,80.95,3.4,2022-07-01 00:00:00
2320,7,2,4,2,1471069,93,15,77,1,48,45,16,4,1.08,82.8,32.8,2022-07-01 00:00:00
2321,7,2,5,2,1594433,46,3,42,1,28,18,11,1,2.17,91.3,17.6,2022-07-01 00:00:00
2322,7,2,6,5,1484154,97,10,85,2,67,30,23,5,2.06,87.63,37,2022-07-01 00:00:00
2323,7,2,7,3,1576370,82,3,79,0,30,52,19,5,0,96.34,23.3,2022-07-01 00:00:00
2324,7,2,8,5,1535488,40,3,37,0,22,18,6,0,0,92.5,8.6,2022-07-01 00:00:00
2325,7,2,9,4,1450184,40,8,32,0,20,20,2,0,0,80,12.5,2022-07-01 00:00:00
2326,7,2,10,1,1567582,94,11,83,0,70,24,13,3,0,88.3,31.8,2022-07-01 00:00:00
2327,7,2,11,5,1571646,51,4,46,1,20,31,4,0,1.96,90.2,19,2022-07-01 00:00:00
2328,7,2,12,5,1446801,20,3,17,0,13,7,4,0,1.37,85,3.9,2022-07-01 00:00:00
2329,7,3,1,2,34288765,813,49,466,22,590,223,78,9,2.71,91.27,20.1,2022-07-01 00:00:00
2330,7,3,2,5,31990261,642,105,518,19,337,305,70,18,1.37,80.69,21.4,2022-07-01 00:00:00
2331,7,3,3,2,33222825,417,79,324,14,214,203,79,14,3.36,77.7,18.4,2022-07-01 00:00:00
2332,7,3,4,4,33493312,1273,49,1181,43,776,497,80,19,3.38,92.77,23.9,2022-07-01 00:00:00
2333,7,3,5,1,34415006,2954,338,2568,48,1233,1721,391,105,1.62,86.93,49.1,2022-07-01 00:00:00
2334,7,3,6,4,30562130,1857,372,1472,13,1248,609,290,30,0.7,79.27,29.3,2022-07-01 00:00:00
2335,7,3,7,3,33302892,1871,152,466,20,991,880,128,36,1.07,90.81,29.4,2022-07-01 00:00:00
2336,7,3,8,1,34812128,1431,304,1124,3,1010,421,125,26,0.21,78.55,16.4,2022-07-01 00:00:00
2337,7,3,9,5,34131220,1154,193,954,7,636,518,84,20,0.61,82.67,17.1,2022-07-01 00:00:00
2338,7,3,10,3,35048773,1054,160,870,24,784,270,166,19,2.28,82.54,21,2022-07-01 00:00:00
2339,7,3,11,4,33760932,1432,141,1254,37,762,670,97,27,2.58,87.57,31.8,2022-07-01 00:00:00
2340,7,3,12,1,32875306,334,70,262,2,245,89,64,3,0.6,78.44,6,2022-07-01 00:00:00
2341,7,4,1,3,111846939,1487,228,1228,31,649,838,259,48,2.08,82.58,11.8,2022-07-01 00:00:00
2342,7,4,2,5,120150001,1482,280,1199,3,1076,406,231,39,0.2,80.9,10,2022-07-01 00:00:00
2343,7,4,3,3,115871520,2047,136,1905,6,1213,834,70,36,0.29,93.06,11.6,2022-07-01 00:00:00
2344,7,4,4,3,121056473,4310,135,4151,24,3085,1225,70,170,0.56,96.31,18,2022-07-01 00:00:00
2345,7,4,5,5,110431850,1778,182,1572,24,1316,462,92,16,1.35,88.41,14.8,2022-07-01 00:00:00
2346,7,4,6,6,114426432,6058,221,5773,64,2634,3424,1511,167,1.06,95.3,26.3,2022-07-01 00:00:00
2347,7,4,7,5,121636091,2264,413,1815,36,1278,986,495,117,1.59,80.17,13.2,2022-07-01 00:00:00
2348,7,4,8,1,117013804,2949,129,2810,10,1053,1896,229,57,0.34,95.29,16,2022-07-01 00:00:00
2349,7,4,9,4,120268640,1377,174,1196,7,951,426,160,38,0.51,86.86,6.7,2022-07-01 00:00:00
2350,7,4,10,2,117497654,7814,1060,6656,98,3503,4311,750,123,1.25,85.18,38.1,2022-07-01 00:00:00
2351,7,4,11,3,119155481,3072,229,2837,6,1735,1337,486,137,0.2,92.35,10.1,2022-07-01 00:00:00
2352,7,4,12,3,110394803,3413,610,2719,84,2051,1362,344,19,2.46,79.67,23.4,2022-07-01 00:00:00
2353,7,5,1,4,25335640,839,185,641,13,615,224,88,8,1.55,76.4,22.1,2022-07-01 00:00:00
2354,7,5,2,1,27055831,614,109,504,1,295,319,46,4,0.16,82.08,10,2022-07-01 00:00:00
2355,7,5,3,2,26645680,673,95,566,12,393,280,163,10,1.78,84.1,13.7,2022-07-01 00:00:00
2356,7,5,4,2,28723996,1596,172,1370,54,700,896,161,39,3.38,85.84,37.4,2022-01-07 00:00:00
2357,7,5,5,6,26641419,1838,427,1401,10,889,949,454,43,0.54,76.22,32.9,2022-07-01 00:00:00
2358,7,5,6,2,26451027,524,72,466,9,380,144,109,13,1.72,84.54,11.9,2022-07-01 00:00:00
2359,7,5,7,3,28645467,1506,228,466,18,704,802,70,23,1.2,83.67,29.5,2022-07-01 00:00:00
2360,7,5,8,1,26157089,1149,220,891,38,738,411,236,19,3.31,77.55,29.9,2022-07-01 00:00:00
2361,7,5,9,4,26060661,981,227,737,17,609,372,60,12,1.73,75.13,20.9,2022-07-01 00:00:00
2362,7,5,10,6,28659973,1061,166,891,4,622,439,167,48,0.38,83.98,16.3,2022-07-01 00:00:00
2363,7,5,11,6,28170933,387,16,367,4,141,246,87,23,1.03,94.83,13.2,2022-07-01 00:00:00
2364,7,5,12,2,26859585,308,7,294,7,187,121,63,9,2.27,95.45,8.9,2022-07-01 00:00:00
2365,7,6,1,6,1587609,50,6,43,1,19,31,6,1,2,86,26.4,2022-07-01 00:00:00
2366,7,6,2,1,1570985,45,7,38,0,31,14,9,1,0,84.44,11.1,2022-07-01 00:00:00
2367,7,6,3,2,1501594,37,5,32,0,16,21,8,1,0,86.49,7.5,2022-07-01 00:00:00
2368,7,6,4,2,1398845,116,29,87,0,45,71,26,5,0,75,32,2022-07-01 00:00:00
2369,7,6,5,5,1597522,93,9,82,2,44,49,20,2,2.15,88.17,34.8,2022-07-01 00:00:00
2370,7,6,6,5,1468486,104,20,82,2,77,27,13,2,1.92,78.85,34.8,2022-07-01 00:00:00
2371,7,6,7,2,1532968,134,24,108,2,60,74,11,1,1.49,80.6,49.4,2022-07-01 00:00:00
2372,7,6,8,2,1378936,114,9,104,1,57,57,70,0,0.88,91.23,35.1,2022-07-01 00:00:00
2373,7,6,9,4,1371388,37,5,32,0,20,17,6,1,0,86.49,6.7,2022-07-01 00:00:00
2374,7,6,10,5,1575499,40,6,34,0,26,14,9,2,0,85,12.5,2022-07-01 00:00:00
2375,7,6,11,6,1545976,37,5,31,1,21,16,8,2,2.7,83.78,16.9,2022-07-01 00:00:00
2376,7,6,12,3,1386281,41,3,38,0,26,15,9,0,0,92.68,16.4,2022-07-01 00:00:00
2377,7,7,1,2,66503329,956,108,820,28,513,443,73,8,2.93,85.77,11,2022-07-01 00:00:00
2378,7,7,2,4,61221293,455,17,427,11,301,154,37,7,2.42,93.85,10.6,2022-07-01 00:00:00
2379,7,7,3,2,60815350,976,28,931,17,725,251,70,48,1.74,95.39,14.1,2022-07-01 00:00:00
2380,7,7,4,4,68997593,1758,59,1675,24,1158,600,129,12,1.37,95.28,20.1,2022-07-01 00:00:00
2381,7,7,5,5,61186658,1745,44,1661,40,710,1035,170,34,2.29,95.19,21.7,2022-07-01 00:00:00
2382,7,7,6,2,67448754,8370,456,7708,206,4925,3445,850,96,2.46,92.09,68.1,2022-07-01 00:00:00
2383,7,7,7,5,62359644,4032,730,3171,131,2883,1149,657,183,3.25,78.65,35.1,2022-07-01 00:00:00
2384,7,7,8,6,63742564,4870,531,4212,127,3050,1820,502,76,2.61,86.49,45.3,2022-07-01 00:00:00
2385,7,7,9,4,62607543,1645,100,1508,37,924,721,371,107,2.25,91.67,22.2,2022-07-01 00:00:00
2386,7,7,10,1,64672724,2655,141,2442,72,1876,779,284,77,2.71,91.98,31.5,2022-07-01 00:00:00
2387,7,7,11,4,62474312,3174,418,2682,74,1854,1320,693,167,2.33,84.5,34.5,2022-07-01 00:00:00
2388,7,7,12,1,67495179,1060,168,874,18,395,665,123,17,1.7,82.45,8,2022-07-01 00:00:00
2389,7,8,1,5,26874307,388,80,307,1,224,164,23,6,0.26,79.12,6.4,2022-07-01 00:00:00
2390,7,8,2,2,27471547,230,44,179,7,94,136,18,3,3.04,77.83,9.4,2022-07-01 00:00:00
2391,7,8,3,2,27539998,830,165,641,24,494,336,96,22,2.89,77.23,24,2022-07-01 00:00:00
2392,7,8,4,5,26647450,2489,352,2086,51,1627,862,505,57,2.05,83.81,47,2022-07-01 00:00:00
2393,7,8,5,5,26152415,2029,299,1721,9,1089,940,430,128,0.44,84.82,32.3,2022-07-01 00:00:00
2394,7,8,6,1,26626622,1114,114,967,33,402,712,148,22,2.96,86.8,28.3,2022-07-01 00:00:00
2395,7,8,7,6,26117337,1119,122,980,17,569,550,254,35,1.52,87.58,27.6,2022-07-01 00:00:00
2396,7,8,8,5,26905897,1033,25,986,22,379,654,70,25,2.13,95.45,21.2,2022-07-01 00:00:00
2397,7,8,9,1,25198143,316,75,238,3,153,163,45,9,0.95,75.32,11.1,2022-07-01 00:00:00
2398,7,8,10,6,25062976,247,32,207,8,138,109,33,8,3.24,83.81,10.2,2022-07-01 00:00:00
2399,7,8,11,5,26867224,375,62,305,8,242,133,30,2,2.13,81.33,16.7,2022-07-01 00:00:00
2400,7,8,12,1,26633254,1009,135,853,21,694,315,68,11,2.08,84.54,19.2,2022-07-01 00:00:00
2401,7,9,1,4,6707614,193,38,152,3,88,105,42,3,1.55,78.76,14.1,2022-07-01 00:00:00
2402,7,9,2,4,6836405,115,4,110,1,48,67,19,3,0.87,95.65,7.4,2022-07-01 00:00:00
2403,7,9,3,4,7156463,139,22,115,2,56,83,70,2,1.44,82.73,12,2022-07-01 00:00:00
2404,7,9,4,6,6323477,686,95,588,3,373,313,72,18,0.44,85.71,51.8,2022-07-01 00:00:00
2405,7,9,5,6,7146199,578,10,553,15,317,261,83,7,2.6,95.67,50.5,2022-07-01 00:00:00
2406,7,9,6,4,6787701,514,98,411,5,213,301,85,13,1.37,79.96,40.7,2022-07-01 00:00:00
2407,7,9,7,4,7097328,381,35,343,3,257,124,83,7,0.79,90.03,31.3,2022-07-01 00:00:00
2408,7,9,8,1,7187832,228,27,195,6,121,107,21,3,2.63,85.53,23.6,2022-07-01 00:00:00
2409,7,9,9,5,6651376,230,39,184,7,168,62,12,3,3.04,80,26.7,2022-07-01 00:00:00
2410,7,9,10,2,6254859,277,56,213,8,100,177,61,12,2.89,76.9,23.7,2022-07-01 00:00:00
2411,7,9,11,6,7068736,232,53,174,5,166,66,48,8,2.16,75,22.6,2022-07-01 00:00:00
2412,7,9,12,5,7189706,218,24,187,7,133,85,49,2,3.21,85.78,28.7,2022-07-01 00:00:00
2413,7,10,1,5,35153353,825,123,679,23,313,512,195,21,2.79,82.3,21.8,2022-07-01 00:00:00
2414,7,10,2,6,35301808,522,48,457,17,269,253,129,17,3.26,87.55,13.7,2022-07-01 00:00:00
2415,7,10,3,3,37300747,307,22,280,5,162,145,42,7,1.37,91.21,9.1,2022-07-01 00:00:00
2416,7,10,4,1,37237003,1846,260,1570,16,1047,799,399,113,0.87,85.05,26.5,2022-07-01 00:00:00
2417,7,10,5,6,37045185,3792,224,3540,28,1817,1975,728,62,0.74,93.35,51.9,2022-07-01 00:00:00
2418,7,10,6,3,37420786,2258,175,2063,7,1283,975,165,28,0.89,91.36,30.3,2022-07-01 00:00:00
2419,7,10,7,4,38544682,760,89,654,17,509,251,170,17,2.24,86.05,13.4,2022-07-01 00:00:00
2420,7,10,8,5,36974781,456,71,382,3,170,286,36,3,0.66,83.77,3,2022-07-01 00:00:00
2421,7,10,9,6,37774637,1012,72,907,33,552,460,104,16,3.26,89.62,23.6,2022-07-01 00:00:00
2422,7,10,10,2,32951447,2046,14,1979,53,1319,727,327,71,2.59,96.73,36.8,2022-07-01 00:00:00
2423,7,10,11,5,37614910,246,11,233,2,128,118,47,4,0.81,94.72,3,2022-07-01 00:00:00
2424,7,10,12,3,36812648,1508,38,1447,7,743,765,273,72,1.53,95.95,21.2,2022-07-01 00:00:00
2425,7,11,1,4,65470517,290,47,236,7,209,81,43,10,2.41,81.38,7.9,2022-07-01 00:00:00
2426,7,11,2,3,64961574,727,141,569,17,470,257,143,33,2.34,78.27,10.8,2022-07-01 00:00:00
2427,7,11,3,6,65679327,1275,59,1205,11,894,381,222,36,0.86,94.51,8.4,2022-07-01 00:00:00
2428,7,11,4,2,58749508,3103,140,2858,105,2247,856,288,80,3.38,92.1,36.1,2022-07-01 00:00:00
2429,7,11,5,6,57648146,2082,357,1659,66,1126,956,295,10,3.17,79.68,26.3,2022-07-01 00:00:00
2430,7,11,6,2,60164228,4082,148,3865,69,2238,1844,314,19,1.69,94.68,35.6,2022-07-01 00:00:00
2431,7,11,7,6,59730749,4665,284,4331,50,1668,2997,1094,201,1.07,92.84,36.3,2022-07-01 00:00:00
2432,7,11,8,1,57835419,3648,427,3167,54,1562,2086,736,82,1.48,86.81,34.5,2022-07-01 00:00:00
2433,7,11,9,4,65838101,1178,116,1039,23,661,517,184,28,1.95,88.2,11.5,2022-07-01 00:00:00
2434,7,11,10,5,58596851,2857,176,2640,41,2074,783,253,32,1.44,92.4,22.3,2022-07-01 00:00:00
2435,7,11,11,6,57635538,2144,413,1685,46,1563,581,416,45,2.15,78.59,19.6,2022-07-01 00:00:00
2436,7,11,12,2,60887046,1542,273,1234,35,804,738,209,19,2.27,80.03,14.6,2022-07-01 00:00:00
2437,7,12,1,6,32486374,367,70,288,9,161,206,24,10,2.45,78.47,12.3,2022-07-01 00:00:00
2438,7,12,2,1,30665592,1014,215,795,4,569,445,56,4,0.39,78.4,11.1,2022-07-01 00:00:00
2439,7,12,3,4,32594171,273,11,262,0,147,126,34,4,0,95.97,4,2022-07-01 00:00:00
2440,7,12,4,4,32878368,826,192,624,10,510,316,152,31,1.21,75.54,19.6,2022-07-01 00:00:00
2441,7,12,5,3,31612303,2374,221,2111,42,1315,1059,221,23,1.77,88.92,34.2,2022-07-01 00:00:00
2442,7,12,6,1,32316101,4442,1040,3390,7,2693,1749,1038,300,0.27,76.32,59.9,2022-07-01 00:00:00
2443,7,12,7,6,32964122,1278,76,1177,25,666,612,156,41,1.96,92.1,23,2022-07-01 00:00:00
2444,7,12,8,4,34892165,1795,52,1713,30,840,955,231,30,1.67,95.43,25.4,2022-07-01 00:00:00
2445,7,12,9,5,31667882,613,47,466,6,293,320,144,36,0.98,91.35,11.1,2022-07-01 00:00:00
2446,7,12,10,5,32387508,2105,80,1955,70,1022,1083,404,98,3.33,92.87,37.4,2022-01-07 00:00:00
2447,7,12,11,2,30981251,727,29,686,12,318,409,164,14,1.65,94.36,14.2,2022-07-01 00:00:00
2448,7,12,12,4,34212695,1439,174,1228,37,1075,364,314,63,2.57,85.34,31,2022-07-01 00:00:00
2449,7,13,1,6,80945580,787,105,670,12,338,449,91,7,1.52,85.13,12.2,2022-07-01 00:00:00
2450,7,13,2,5,74027262,3601,224,3323,54,2664,937,595,72,1.5,92.28,29.9,2022-07-01 00:00:00
2451,7,13,3,1,82817854,1957,158,1736,63,1088,869,70,41,3.22,88.71,16.7,2022-07-01 00:00:00
2452,7,13,4,5,84528237,8627,1856,6546,225,3815,4812,980,213,2.61,75.88,57.8,2022-07-01 00:00:00
2453,7,13,5,2,73656045,7693,262,7270,161,4125,3568,1712,10,1.37,94.5,48.2,2022-07-01 00:00:00
2454,7,13,6,6,73902959,4729,100,4496,133,1945,2784,636,10,2.81,95.07,33.1,2022-07-01 00:00:00
2455,7,13,7,2,84263361,6088,933,4991,164,4410,1678,958,256,2.69,81.98,41.1,2022-07-01 00:00:00
2456,7,13,8,2,83518846,1996,260,1732,4,1370,626,389,101,0.2,86.77,10.3,2022-07-01 00:00:00
2457,7,13,9,3,74210052,2802,551,2246,5,1142,1660,206,45,0.18,80.16,17.8,2022-07-01 00:00:00
2458,7,13,10,3,80433838,3817,371,3400,46,1881,1936,907,270,1.21,89.08,30.4,2022-07-01 00:00:00
2459,7,13,11,4,84854881,2771,640,2123,8,1165,1606,584,49,0.29,76.61,17.9,2022-07-01 00:00:00
2460,7,13,12,5,81092776,1375,57,1307,11,730,645,84,10,0.8,95.05,7.7,2022-07-01 00:00:00
2461,7,14,1,6,106343251,2156,500,1652,4,1290,866,107,29,0.19,76.62,5.7,2022-01-07 00:00:00
2462,7,14,2,1,117483418,3210,587,2519,104,2145,1065,495,39,3.24,78.47,21.9,2022-07-01 00:00:00
2463,7,14,3,6,119024012,962,54,899,9,388,574,83,20,0.94,93.45,8.4,2022-07-01 00:00:00
2464,7,14,4,5,109749313,3966,680,3233,53,1453,2513,700,42,1.34,81.52,18,2022-07-01 00:00:00
2465,7,14,5,3,115164288,4514,199,4303,12,3130,1384,909,137,0.27,95.33,20.3,2022-07-01 00:00:00
2466,7,14,6,2,108736438,5018,643,4342,33,2993,2025,367,59,0.66,86.53,18.9,2022-07-01 00:00:00
2467,7,14,7,4,116825357,7700,1326,6335,39,4467,3233,1825,407,0.51,82.27,36.2,2022-07-01 00:00:00
2468,7,14,8,3,122578703,6700,552,5944,204,2627,4073,689,41,3.04,88.72,36.5,2022-07-01 00:00:00
2469,7,14,9,5,107688941,4804,133,4557,114,2641,2163,946,108,2.37,94.86,25.7,2022-07-01 00:00:00
2470,7,14,10,1,122764110,2606,507,2079,20,1774,832,607,82,0.77,79.78,8.5,2022-07-01 00:00:00
2471,7,14,11,3,105309920,3712,339,3302,71,2413,1299,453,71,1.91,88.95,16.3,2022-07-01 00:00:00
2472,7,14,12,5,120801736,3518,636,2792,90,1921,1597,433,53,2.56,79.36,25.2,2022-07-01 00:00:00
2473,7,15,1,5,2667285,31,8,23,0,20,11,2,0,0,74.19,3.4,2022-07-01 00:00:00
2474,7,15,2,5,2741021,126,11,113,2,83,43,29,6,1.59,89.68,24.7,2022-07-01 00:00:00
2475,7,15,3,4,2925601,108,12,95,1,70,38,23,2,0.93,87.96,15.9,2022-07-01 00:00:00
2476,7,15,4,5,2885951,102,8,91,3,48,54,14,3,2.94,89.22,25.8,2022-07-01 00:00:00
2477,7,15,5,2,2667402,155,26,127,2,61,94,14,2,1.29,81.94,32.9,2022-07-01 00:00:00
2478,7,15,6,4,2793020,259,7,246,6,106,153,58,13,2.32,94.98,49.2,2022-07-01 00:00:00
2479,7,15,7,5,3043458,139,14,124,1,82,57,16,3,0.72,89.21,24.7,2022-07-01 00:00:00
2480,7,15,8,4,2689785,70,13,56,1,41,29,9,0,1.43,80,19.5,2022-07-01 00:00:00
2481,7,15,9,1,2921103,40,8,32,0,27,13,7,1,0,80,5.7,2022-07-01 00:00:00
2482,7,15,10,2,2674860,81,7,73,1,45,36,19,1,1.23,90.12,18.1,2022-07-01 00:00:00
2483,7,15,11,2,3010812,115,12,100,3,47,68,70,2,2.61,86.96,28.6,2022-07-01 00:00:00
2484,7,15,12,4,2993708,78,10,67,1,39,39,14,2,1.28,85.9,19,2022-07-01 00:00:00
